x_coordinate,y_coordinate,concentration_mg_L,time_final
50.0,3.75,0.06163985328216979,300.0
50.0,4.0,0.10036783959679833,300.0
50.0,4.25,0.15488520403871678,300.0
50.0,4.5,0.22716463056724556,300.0
50.0,4.75,0.31748079697245196,300.0
50.0,5.0,0.42381889001183964,300.0
50.0,5.25,0.5416128883177316,300.0
50.0,5.5,0.6639436201416704,300.0
50.0,5.75,0.7822212837403907,300.0
50.0,6.0,0.8872537936383044,300.0
50.0,6.25,0.9704997913669223,300.0
50.0,6.5,1.0252555865072894,300.0
50.0,6.75,1.0475425355147978,300.0
50.0,7.0,1.036537165017317,300.0
50.0,7.25,0.9944951009006567,300.0
50.0,7.5,0.9262290556699078,300.0
50.0,7.75,0.8382826028024077,300.0
50.0,8.0,0.7379793191289588,300.0
50.0,8.25,0.6325198143646892,300.0
50.0,8.5,0.5282578065841721,300.0
50.0,8.75,0.43022758804333056,300.0
50.0,9.0,0.34193598765636296,300.0
50.0,9.25,0.2653857381413078,300.0
50.0,9.5,0.20129723000978453,300.0
50.0,9.75,0.15047104252647509,300.0
50.0,10.0,0.15047104252647509,300.0
55.0,0.0,0.0,300.0
55.0,0.25,1.0464783363309534e-08,300.0
55.0,0.5,9.157962089856805e-08,300.0
55.0,0.75,5.43942412799264e-07,300.0
55.0,1.0,2.606438777164437e-06,300.0
55.0,1.25,1.0665776938163101e-05,300.0
55.0,1.5,3.8323786496172834e-05,300.0
55.0,1.75,0.00012298209556165854,300.0
55.0,2.0,0.00035668039106210024,300.0
55.0,2.25,0.0009435042437941606,300.0
55.0,2.5,0.0022932743442995716,300.0
55.0,2.75,0.005153838289283109,300.0
55.0,3.0,0.010767477918477167,300.0
55.0,3.25,0.021011961513207774,300.0
55.0,3.5,0.0384610563448443,300.0
55.0,3.75,0.06628604538602144,300.0
55.0,4.0,0.1079332090592033,300.0
55.0,4.25,0.1665598978169831,300.0
55.0,4.5,0.24428748949233525,300.0
55.0,4.75,0.34141136610523504,300.0
55.0,5.0,0.4557648449820492,300.0
55.0,5.25,0.5824377343630635,300.0
55.0,5.5,0.7139893200329668,300.0
55.0,5.75,0.8411823316573335,300.0
55.0,6.0,0.954131817172718,300.0
55.0,6.25,1.0436526010025389,300.0
55.0,6.5,1.102535692477866,300.0
55.0,6.75,1.126502552109845,300.0
55.0,7.0,1.1146676360460934,300.0
55.0,7.25,1.0694565912017433,300.0
55.0,7.5,0.9960448951712622,300.0
55.0,7.75,0.9014693526415034,300.0
55.0,8.0,0.793605565520087,300.0
55.0,8.25,0.6801968997759646,300.0
55.0,8.5,0.5680759940684504,300.0
55.0,8.75,0.4626566076299757,300.0
55.0,9.0,0.36770990161746975,300.0
55.0,9.25,0.28538956759014594,300.0
55.0,9.5,0.21647029652346084,300.0
55.0,9.75,0.16181301248787816,300.0
55.0,10.0,0.16181301248787816,300.0
60.0,0.0,0.0,300.0
60.0,0.25,1.1133773239553626e-08,300.0
60.0,0.5,9.743409844692849e-08,300.0
60.0,0.75,5.787154181019498e-07,300.0
60.0,1.0,2.773062499232387e-06,300.0
60.0,1.25,1.1347615877773124e-05,300.0
60.0,1.5,4.0773739283890626e-05,300.0
60.0,1.75,0.00013084406211977452,300.0
60.0,2.0,0.000379482159833096,300.0
60.0,2.25,0.0010038203310709791,300.0
60.0,2.5,0.0024398781739915355,300.0
60.0,2.75,0.0054833114866461455,300.0
60.0,3.0,0.011455818370258889,300.0
60.0,3.25,0.022355208575007852,300.0
60.0,3.5,0.04091978447843472,300.0
60.0,3.75,0.0705235619832143,300.0
60.0,4.0,0.11483313440504563,300.0
60.0,4.25,0.17720769445152112,300.0
60.0,4.5,0.25990423482953645,300.0
60.0,4.75,0.3632370206604723,300.0
60.0,5.0,0.48490085815842504,300.0
60.0,5.25,0.6196716581361614,300.0
60.0,5.5,0.7596330383883356,300.0
60.0,5.75,0.8949572108320333,300.0
60.0,6.0,1.0151273008319195,300.0
60.0,6.25,1.110370945364701,300.0
