x_coordinate,y_coordinate,concentration_mg_L,time_final
30.0,10.0,8.039501944693231e-07,300.0
35.0,0.0,0.0,300.0
35.0,0.25,9.437984820095329e-30,300.0
35.0,0.5,1.5306139493111041e-28,300.0
35.0,0.75,1.7737098272447183e-27,300.0
35.0,1.0,1.740350283995015e-26,300.0
35.0,1.25,1.524646214224857e-25,300.0
35.0,1.5,1.2209987474152379e-24,300.0
35.0,1.75,9.051954362851217e-24,300.0
35.0,2.0,6.259727134515764e-23,300.0
35.0,2.25,4.058414892093514e-22,300.0
35.0,2.5,2.475945875523049e-21,300.0
35.0,2.75,1.4254564577208693e-20,300.0
35.0,3.0,7.762961207323178e-20,300.0
35.0,3.25,4.0073858053263163e-19,300.0
35.0,3.5,1.9645704943346865e-18,300.0
35.0,3.75,9.16217962725707e-18,300.0
35.0,4.0,4.071570396849087e-17,300.0
35.0,4.25,1.7267469885534512e-16,300.0
35.0,4.5,6.999072845450199e-16,300.0
35.0,4.75,2.7152620424994244e-15,300.0
35.0,5.0,1.0095589008189679e-14,300.0
35.0,5.25,3.602181739694786e-14,300.0
35.0,5.5,1.2349688691232432e-13,300.0
35.0,5.75,4.0730804788182996e-13,300.0
35.0,6.0,1.2937941942265403e-12,300.0
35.0,6.25,3.962419389758718e-12,300.0
35.0,6.5,1.171295371285504e-11,300.0
35.0,6.75,3.3451956006445633e-11,300.0
35.0,7.0,9.239436618976392e-11,300.0
35.0,7.25,2.470246769827521e-10,300.0
35.0,7.5,6.398689919713771e-10,300.0
35.0,7.75,1.6071872063649261e-09,300.0
35.0,8.0,3.917598605836548e-09,300.0
35.0,8.25,9.274494021747202e-09,300.0
35.0,8.5,2.134038235590457e-08,300.0
35.0,8.75,4.7760350511914187e-08,300.0
35.0,9.0,1.0403617143555456e-07,300.0
35.0,9.25,2.2070834499987324e-07,300.0
35.0,9.5,4.558310484140318e-07,300.0
35.0,9.75,8.977109790647032e-07,300.0
35.0,10.0,8.977109790647032e-07,300.0
40.0,0.0,0.0,300.0
40.0,0.25,1.0301188898389888e-29,300.0
40.0,0.5,1.670604870898277e-28,300.0
40.0,0.75,1.9359344496493913e-27,300.0
40.0,1.0,1.8995238183198666e-26,300.0
40.0,1.25,1.6640913145510807e-25,300.0
40.0,1.5,1.3326720557627898e-24,300.0
40.0,1.75,9.879851727231027e-24,300.0
40.0,2.0,6.832245630851722e-23,300.0
40.0,2.25,4.429599989607364e-22,300.0
40.0,2.5,2.7023973733849503e-21,300.0
40.0,2.75,1.5558295482886078e-20,300.0
40.0,3.0,8.472966139801625e-20,300.0
40.0,3.25,4.373903578929298e-19,300.0
40.0,3.5,2.144251191551916e-18,300.0
40.0,3.75,1.0000157437770896e-17,300.0
40.0,4.0,4.443958296339848e-17,300.0
40.0,4.25,1.8846761028330046e-16,300.0
40.0,4.5,7.639211229805819e-16,300.0
40.0,4.75,2.9636010548448402e-15,300.0
40.0,5.0,1.101893546944653e-14,300.0
40.0,5.25,3.931638522016945e-14,300.0
40.0,5.5,1.3479194907544249e-13,300.0
40.0,5.75,4.4456054298414853e-13,300.0
40.0,6.0,1.41212485994443e-12,300.0
40.0,6.25,4.324822785657925e-12,300.0
40.0,6.5,1.2784221204660595e-11,300.0
40.0,6.75,3.6511471575338536e-11,300.0
40.0,7.0,1.0084474663192092e-10,300.0
40.0,7.25,2.6961751033536613e-10,300.0
40.0,7.5,6.983912368610014e-10,300.0
40.0,7.75,1.754179950071702e-09,300.0
40.0,8.0,4.2759002866147835e-09,300.0
40.0,8.25,1.0122733680797778e-08,300.0
40.0,8.5,2.329215821378529e-08,300.0
40.0,8.75,5.2128470943415e-08,300.0
40.0,9.0,1.1355121467253572e-07,300.0
