x_coordinate,y_coordinate,concentration_mg_L,time_final
30.0,5.75,0.3546059569614344,300.0
30.0,6.0,0.44816147406703394,300.0
30.0,6.25,0.544345768953694,300.0
30.0,6.5,0.6364856174691441,300.0
30.0,6.75,0.7175493789062789,300.0
30.0,7.0,0.7810844179775182,300.0
30.0,7.25,0.8220927229801976,300.0
30.0,7.5,0.8376767087118047,300.0
30.0,7.75,0.8273430726835035,300.0
30.0,8.0,0.7929314369289683,300.0
30.0,8.25,0.7382134249957802,300.0
30.0,8.5,0.6682668554631015,300.0
30.0,8.75,0.588757450670511,300.0
30.0,9.0,0.505255759462707,300.0
30.0,9.25,0.42268867708205154,300.0
30.0,9.5,0.3450316290360969,300.0
30.0,9.75,0.2768784140826801,300.0
30.0,10.0,0.2768784140826801,300.0
35.0,0.0,0.0,300.0
35.0,0.25,2.691113940630777e-10,300.0
35.0,0.5,2.4867805291044443e-09,300.0
35.0,0.75,1.609825112396089e-08,300.0
35.0,1.0,8.627980337381745e-08,300.0
35.0,1.25,4.0273050593875967e-07,300.0
35.0,1.5,1.6734658954086566e-06,300.0
35.0,1.75,6.264822567531367e-06,300.0
35.0,2.0,2.1297885001097372e-05,300.0
35.0,2.25,6.615641175255167e-05,300.0
35.0,2.5,0.0001887574792610575,300.0
35.0,2.75,0.0004970488984782805,300.0
35.0,3.0,0.0012132901651657761,300.0
35.0,3.25,0.002756623104329516,300.0
35.0,3.5,0.005851869593204875,300.0
35.0,3.75,0.011648286546075727,300.0
35.0,4.0,0.02181321921019438,300.0
35.0,4.25,0.038548616783023744,300.0
35.0,4.5,0.06447295277412789,300.0
35.0,4.75,0.10232659001383354,300.0
35.0,5.0,0.15449863444337247,300.0
35.0,5.25,0.22243126106453395,300.0
35.0,5.5,0.3060162669951416,300.0
35.0,5.75,0.40313563095787963,300.0
35.0,6.0,0.509494101902636,300.0
35.0,6.25,0.6188408264598444,300.0
35.0,6.5,0.7235893207147855,300.0
35.0,6.75,0.8157456759150395,300.0
35.0,7.0,0.8879742701849025,300.0
35.0,7.25,0.9345932095034956,300.0
35.0,7.5,0.9523084950200146,300.0
35.0,7.75,0.9405594430904053,300.0
35.0,8.0,0.90143754190059,300.0
35.0,8.25,0.8392306456552772,300.0
35.0,8.5,0.7597115164318687,300.0
35.0,8.75,0.6693212324545549,300.0
35.0,9.0,0.5743926366016106,300.0
35.0,9.25,0.48052680681428844,300.0
35.0,9.5,0.39224312685080454,300.0
35.0,9.75,0.31476394699751353,300.0
35.0,10.0,0.31476394699751353,300.0
40.0,0.0,0.0,300.0
40.0,0.25,2.9904932782333427e-10,300.0
40.0,0.5,2.763428195322679e-09,300.0
40.0,0.75,1.7889136966622296e-08,300.0
40.0,1.0,9.587818025197704e-08,300.0
40.0,1.25,4.4753301942974876e-07,300.0
40.0,1.5,1.8596332993067804e-06,300.0
40.0,1.75,6.961760633884036e-06,300.0
40.0,2.0,2.3667185937491416e-05,300.0
40.0,2.25,7.351600364134087e-05,300.0
40.0,2.5,0.00020975575868393973,300.0
40.0,2.75,0.0005523426584255582,300.0
40.0,3.0,0.0013482606691934602,300.0
40.0,3.25,0.0030632770056689784,300.0
40.0,3.5,0.006502841700495555,300.0
40.0,3.75,0.012944051282479808,300.0
40.0,4.0,0.024239717440508,300.0
40.0,4.25,0.042836716291187654,300.0
40.0,4.5,0.07164476972325998,300.0
40.0,4.75,0.1137090323608218,300.0
40.0,5.0,0.1716843124816864,300.0
40.0,5.25,0.24717313962043783,300.0
40.0,5.5,0.3400552001364995,300.0
40.0,5.75,0.4479768034924287,300.0
40.0,6.0,0.5661648655926294,300.0
40.0,6.25,0.6876732062420358,300.0
40.0,6.5,0.8040714967319837,300.0
40.0,6.75,0.90647671943595,300.0
40.0,7.0,0.9867374179870785,300.0
40.0,7.25,1.038539849377471,300.0
40.0,7.5,1.058223791828181,300.0
40.0,7.75,1.0451663603586436,300.0
40.0,8.0,1.0016918131871242,300.0
40.0,8.25,0.932565028001171,300.0
40.0,8.5,0.8442008990523214,300.0
40.0,8.75,0.7437569169623652,300.0
40.0,9.0,0.6382702513150202,300.0
40.0,9.25,0.533964881525154,300.0
40.0,9.5,0.43586276120478123,300.0
40.0,9.75,0.34976695878836833,300.0
40.0,10.0,0.34976695878836833,300.0
45.0,0.0,0.0,300.0
45.0,0.25,3.2640002869993663e-10,300.0
45.0,0.5,3.0161679548933736e-09,300.0
45.0,0.75,1.9525253791557956e-08,300.0
45.0,1.0,1.0464705702540939e-07,300.0
45.0,1.25,4.884636280994093e-07,300.0
45.0,1.5,2.029711637090286e-06,300.0
45.0,1.75,7.5984666556952955e-06,300.0
45.0,2.0,2.583171928249259e-05,300.0
45.0,2.25,8.023952737773418e-05,300.0
45.0,2.5,0.00022893917496854115,300.0
45.0,2.75,0.0006028572993867959,300.0
45.0,3.0,0.001471565134383106,300.0
45.0,3.25,0.00334342472811051,300.0
45.0,3.5,0.007097543883562907,300.0
45.0,3.75,0.014127806057152126,300.0
45.0,4.0,0.02645645299008727,300.0
45.0,4.25,0.046754107717505114,300.0
45.0,4.5,0.07819655119841543,300.0
45.0,4.75,0.12410736364115348,300.0
45.0,5.0,0.187384062415265,300.0
45.0,5.25,0.2697756408220963,300.0
45.0,5.5,0.37115069213175134,300.0
45.0,5.75,0.4889402053431111,300.0
45.0,6.0,0.617934558507389,300.0
45.0,6.25,0.7505523599384345,300.0
45.0,6.5,0.8775924129280851,300.0
45.0,6.75,0.9893595034599318,300.0
45.0,7.0,1.0769569372227712,300.0
45.0,7.25,1.1334938237392533,300.0
45.0,7.5,1.1549754561778314,300.0
45.0,7.75,1.14072219189491,300.0
45.0,8.0,1.093270981579039,300.0
45.0,8.25,1.0178225064162156,300.0
45.0,8.5,0.9213782713220577,300.0
45.0,8.75,0.8117502116578776,300.0
45.0,9.0,0.6966188828539402,300.0
45.0,9.25,0.5827772544868458,300.0
45.0,9.5,0.47570633933477713,300.0
45.0,9.75,0.3817396381081877,300.0
45.0,10.0,0.3817396381081877,300.0
50.0,0.0,0.0,300.0
50.0,0.25,3.510561594815535e-10,300.0
50.0,0.5,3.2440079365192415e-09,300.0
50.0,0.75,2.100018069900549e-08,300.0
50.0,1.0,1.1255202047761198e-07,300.0
50.0,1.25,5.253617010456398e-07,300.0
50.0,1.5,2.1830334424413356e-06,300.0
50.0,1.75,8.172441907059623e-06,300.0
50.0,2.0,2.7782990432788087e-05,300.0
50.0,2.25,8.630059688778208e-05,300.0
50.0,2.5,0.0002462324441215185,300.0
50.0,2.75,0.0006483945807242039,300.0
50.0,3.0,0.0015827196638821344,300.0
50.0,3.25,0.0035959668620460165,300.0
50.0,3.5,0.0076336423067755775,300.0
50.0,3.75,0.015194905389579239,300.0
50.0,4.0,0.028454726628875684,300.0
50.0,4.25,0.050285417949787574,300.0
50.0,4.5,0.08410258602024172,300.0
50.0,4.75,0.1334807778685353,300.0
50.0,5.0,0.2015362743485746,300.0
50.0,5.25,0.2901500671201962,300.0
50.0,5.5,0.39918071770095703,300.0
50.0,5.75,0.5258650885243176,300.0
50.0,6.0,0.6646000281594007,300.0
50.0,6.25,0.8072315415204163,300.0
50.0,6.5,0.9438635657099732,300.0
50.0,6.75,1.0640687899038959,300.0
50.0,7.0,1.15827880263887,300.0
50.0,7.25,1.2190825320409016,300.0
50.0,7.5,1.242183836371434,300.0
50.0,7.75,1.2268519814276253,300.0
50.0,8.0,1.1758156979228058,300.0
50.0,8.25,1.0946685402360459,300.0
50.0,8.5,0.9909408004277627,300.0
50.0,8.75,0.8730343228417198,300.0
50.0,9.0,0.7492095832783766,300.0
50.0,9.25,0.6267723975441006,300.0
50.0,9.5,0.5116175256899933,300.0
50.0,9.75,0.4105565336220196,300.0
50.0,10.0,0.4105565336220196,300.0
55.0,0.0,0.0,300.0
55.0,0.25,3.729295815252018e-10,300.0
