x_coordinate,y_coordinate,concentration_mg_L,time_final
20.0,3.75,6.753112275342379e-10,300.0
20.0,4.0,2.1830816136812687e-09,300.0
20.0,4.25,6.7020086027262885e-09,300.0
20.0,4.5,1.957747717814671e-08,300.0
20.0,4.75,5.45168919976533e-08,300.0
20.0,5.0,1.44975248516037e-07,300.0
20.0,5.25,3.687843157354916e-07,300.0
20.0,5.5,8.987885972141622e-07,300.0
20.0,5.75,2.1018660280002238e-06,300.0
20.0,6.0,4.723214292956291e-06,300.0
20.0,6.25,1.0212850799101679e-05,300.0
20.0,6.5,2.1276259055987637e-05,300.0
20.0,6.75,4.275798193406339e-05,300.0
20.0,7.0,8.298922930576946e-05,300.0
20.0,7.25,0.0001557377103961146,300.0
20.0,7.5,0.00028287585981615163,300.0
20.0,7.75,0.0004978170030661485,300.0
20.0,8.0,0.0008496452471828847,300.0
20.0,8.25,0.001407680079390569,300.0
20.0,8.5,0.0022659817722528812,300.0
20.0,8.75,0.0035470491288116346,300.0
20.0,9.0,0.005403735759664539,300.0
20.0,9.25,0.008018210246530034,300.0
20.0,9.5,0.011593711386560648,300.0
20.0,9.75,0.01620645778819012,300.0
20.0,10.0,0.01620645778819012,300.0
25.0,0.0,0.0,300.0
25.0,0.25,3.3574823808020453e-20,300.0
25.0,0.5,4.412916797065808e-19,300.0
25.0,0.75,4.113572919003498e-18,300.0
25.0,1.0,3.221217567427446e-17,300.0
25.0,1.25,2.2334829812314527e-16,300.0
25.0,1.5,1.4034275170553442e-15,300.0
25.0,1.75,8.091327095948598e-15,300.0
25.0,2.0,4.312837927961689e-14,300.0
25.0,2.25,2.1364055854783265e-13,300.0
25.0,2.5,9.874242223698375e-13,300.0
25.0,2.75,4.272133034774854e-12,300.0
25.0,3.0,1.7352045357310622e-11,300.0
25.0,3.25,6.633650492997152e-11,300.0
25.0,3.5,2.392778640765612e-10,300.0
25.0,3.75,8.16189776064344e-10,300.0
25.0,4.0,2.6385000299215525e-09,300.0
25.0,4.25,8.100131318438576e-09,300.0
25.0,4.5,2.3661580366106194e-08,300.0
25.0,4.75,6.588977867315402e-08,300.0
25.0,5.0,1.7521882170793827e-07,300.0
25.0,5.25,4.4571706779854333e-07,300.0
25.0,5.5,1.0862862942640514e-06,300.0
25.0,5.75,2.540339114636704e-06,300.0
25.0,6.0,5.708529204451725e-06,300.0
25.0,6.25,1.2343362153768019e-05,300.0
25.0,6.5,2.571471139121839e-05,300.0
25.0,6.75,5.167773594787258e-05,300.0
25.0,7.0,0.0001003016085804228,300.0
25.0,7.25,0.00018822609509137547,300.0
25.0,7.5,0.00034188638558579643,300.0
25.0,7.75,0.0006016660562274556,300.0
25.0,8.0,0.0010268884617908344,300.0
25.0,8.25,0.0017013335046926717,300.0
25.0,8.5,0.0027386828433714643,300.0
25.0,8.75,0.004286988935079676,300.0
25.0,9.0,0.0065309909616666365,300.0
25.0,9.25,0.009690857958604334,300.0
25.0,9.5,0.014012224040777071,300.0
25.0,9.75,0.01958720589604161,300.0
25.0,10.0,0.01958720589604161,300.0
30.0,0.0,0.0,300.0
30.0,0.25,3.887373241700772e-20,300.0
30.0,0.5,5.109380358236222e-19,300.0
30.0,0.75,4.7627928048759016e-18,300.0
30.0,1.0,3.729602423908149e-17,300.0
30.0,1.25,2.5859797206399867e-16,300.0
30.0,1.5,1.6249217021840214e-15,300.0
30.0,1.75,9.368330216011448e-15,300.0
30.0,2.0,4.9935056694733404e-14,300.0
30.0,2.25,2.473580717725903e-13,300.0
30.0,2.5,1.1432629447422868e-12,300.0
30.0,2.75,4.946375512419848e-12,300.0
